YEAR,MO,DY,QV2M,RH2M,PRECTOTCORR,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M,PRECTOTCORR_next,TS_next,RH2M_next,PS_next,WS1OM_next,WD1OM_next
2011,12,9,5.13,77.56,0.0,8.12,4.18,6.15,7.77,4.27,10.57,6.3,101.53,5.2,8.12,1.47,6.66,212.5,6.53,9.55,1.72,7.84,213.19,0.29,7.55,88.62,102.5,7.7,23.06
2011,12,10,5.31,88.62,0.29,6.82,5.08,5.95,7.55,1.72,7.84,6.12,102.5,7.7,10.34,2.24,8.09,23.06,8.97,11.7,2.54,9.16,23.38,0.82,8.0,81.75,102.9,5.54,264.75
2011,12,11,5.0,81.75,0.82,7.07,4.13,5.6,8.0,1.57,7.9,6.33,102.9,5.54,8.17,0.89,7.28,264.75,6.59,9.64,1.06,8.58,250.31,0.0,8.3,83.5,102.77,7.53,210.25
2011,12,12,5.37,83.5,0.0,7.87,5.16,6.52,8.3,4.58,10.2,5.62,102.77,7.53,11.05,3.16,7.9,210.25,9.01,13.07,4.25,8.82,196.12,0.0,7.8,85.06,103.29,2.88,88.94
2011,12,13,5.0,85.06,0.0,6.69,4.33,5.51,7.8,1.33,7.38,6.05,103.29,2.88,6.88,0.59,6.29,88.94,3.3,8.08,0.61,7.47,90.0,0.0,7.32,86.81,103.15,2.69,170.12
2011,12,14,4.94,86.81,0.0,6.09,4.05,5.08,7.32,1.21,6.76,5.55,103.15,2.69,2.99,2.23,0.77,170.12,3.02,3.51,2.56,0.95,170.44,0.0,7.9,86.5,103.16,4.49,147.94
2011,12,15,5.49,86.5,0.0,7.66,5.57,6.62,7.9,2.65,8.83,6.18,103.16,4.49,5.9,2.76,3.15,147.94,5.35,6.8,3.23,3.57,148.25,0.01,7.76,80.69,102.78,4.98,119.94
2011,12,16,4.88,80.69,0.01,6.95,3.87,5.41,7.76,0.98,7.4,6.42,102.78,4.98,5.5,4.55,0.95,119.94,5.77,6.59,4.84,1.76,120.75,0.0,7.96,88.31,102.04,6.05,166.5
2011,12,17,5.62,88.31,0.0,7.55,5.75,6.65,7.96,1.53,8.25,6.72,102.04,6.05,7.34,5.26,2.08,166.5,7.15,8.28,6.27,2.02,167.88,0.0,8.06,87.31,102.59,6.23,136.06
2011,12,18,5.68,87.31,0.0,7.97,5.99,6.98,8.06,0.97,8.47,7.5,102.59,6.23,7.23,5.24,1.99,136.06,7.41,8.17,6.19,1.98,137.0,0.0,7.76,79.75,103.51,7.34,134.19
2011,12,19,5.0,79.75,0.0,7.63,4.37,6.01,7.76,1.61,8.34,6.74,103.51,7.34,8.38,5.8,2.56,134.19,8.75,10.19,7.47,2.71,134.75,0.0,7.68,79.38,103.22,7.78,148.0
2011,12,20,4.94,79.38,0.0,7.45,4.11,5.78,7.68,2.37,8.63,6.26,103.22,7.78,8.46,6.82,1.64,148.0,9.27,10.31,8.29,2.02,148.62,0.0,8.29,87.81,102.17,8.43,161.31
2011,12,21,5.92,87.81,0.0,8.47,6.55,7.51,8.29,3.09,10.11,7.01,102.17,8.43,9.45,5.4,4.05,161.31,10.24,11.41,7.2,4.21,162.5,0.0,7.93,90.19,102.14,4.2,155.81
2011,12,22,5.86,90.19,0.0,7.83,6.26,7.05,7.93,2.39,9.04,6.65,102.14,4.2,6.32,1.76,4.56,155.81,4.96,7.33,1.96,5.37,156.62,0.02,7.59,92.25,101.77,2.89,135.5
2011,12,23,5.62,92.25,0.02,6.9,5.74,6.33,7.59,1.28,7.62,6.33,101.77,2.89,4.87,1.32,3.55,135.5,3.3,5.88,1.43,4.45,136.56,0.0,7.08,92.0,101.42,2.6,129.56
2011,12,24,5.13,92.0,0.0,5.55,4.37,4.96,7.08,0.91,6.06,5.15,101.42,2.6,4.74,1.61,3.13,129.56,2.87,5.56,1.66,3.9,129.56,0.04,6.61,85.44,101.98,7.06,14.44
2011,12,25,4.52,85.44,0.04,4.92,2.69,3.81,6.61,1.68,5.85,4.17,101.98,7.06,8.99,2.2,6.8,14.44,8.05,10.2,2.55,7.65,14.5,0.01,6.35,78.56,103.09,3.84,82.69
2011,12,26,3.97,78.56,0.01,4.34,0.94,2.64,6.35,1.45,4.96,3.51,103.09,3.84,7.06,2.12,4.95,82.69,4.4,8.3,2.29,6.01,83.19,0.0,6.31,82.25,102.9,4.05,191.5
2011,12,27,4.46,82.25,0.0,5.44,2.62,4.02,6.31,4.6,8.19,3.58,102.9,4.05,6.91,0.49,6.42,191.5,4.73,8.16,0.55,7.62,192.69,0.0,6.72,77.62,102.54,5.29,235.19
2011,12,28,4.64,77.62,0.0,6.8,3.07,4.94,6.72,4.98,9.6,4.61,102.54,5.29,7.52,3.03,4.49,235.19,6.6,8.87,3.42,5.45,236.06,0.01,6.83,79.88,103.18,3.92,125.5
2011,12,29,4.64,79.88,0.01,6.45,3.19,4.82,6.83,1.74,7.22,5.48,103.18,3.92,5.98,1.47,4.51,125.5,4.59,6.75,1.61,5.13,111.12,0.0,7.26,85.25,102.89,8.57,170.56
2011,12,30,5.37,85.25,0.0,7.55,5.23,6.39,7.26,3.43,8.86,5.42,102.89,8.57,11.16,4.81,6.35,170.56,10.47,13.29,5.74,7.55,171.25,0.0,7.12,82.94,102.02,5.23,209.62
2011,12,31,5.13,82.94,0.0,7.15,4.33,5.74,7.12,3.79,8.89,5.1,102.02,5.23,8.17,2.12,6.05,209.62,6.31,10.28,2.48,7.8,210.12,0.0,6.57,76.62,101.77,1.63,138.25
2012,1,1,4.58,76.62,0.0,6.65,2.73,4.69,6.57,3.48,8.8,5.33,101.77,1.63,2.74,0.69,2.05,138.25,1.83,3.31,0.73,2.58,142.25,0.01,6.87,83.06,101.65,6.49,254.94
2012,1,2,4.82,83.06,0.01,6.18,3.46,4.82,6.87,4.07,9.0,4.93,101.65,6.49,13.55,2.33,11.23,254.94,7.59,16.02,3.07,12.95,256.12,0.23,6.28,72.62,102.57,5.15,132.06
2012,1,3,3.48,72.62,0.23,3.6,-0.86,1.37,6.28,3.62,4.87,1.26,102.57,5.15,11.33,1.06,10.27,132.06,5.94,13.34,1.14,12.2,118.25,0.01,5.76,75.94,102.78,1.23,205.19
2012,1,4,3.36,75.94,0.01,2.52,-1.27,0.62,5.76,2.02,3.18,1.15,102.78,1.23,2.95,0.27,2.7,205.19,1.33,3.11,0.3,2.8,205.94,0.0,6.27,82.44,102.7,5.77,146.69
2012,1,5,4.33,82.44,0.0,4.83,2.1,3.47,6.27,4.52,7.02,2.5,102.7,5.77,10.52,1.04,9.48,146.69,6.61,12.42,1.09,11.34,147.88,0.0,7.11,88.06,101.83,9.1,174.38
2012,1,6,5.49,88.06,0.0,7.21,5.37,6.29,7.11,1.27,7.64,6.37,101.83,9.1,10.51,7.72,2.79,174.38,10.83,12.45,9.29,3.16,175.19,0.0,6.53,83.31,101.79,4.48,184.12
2012,1,7,4.88,83.31,0.0,6.35,3.58,4.97,6.53,4.67,9.07,4.4,101.79,4.48,7.97,2.58,5.39,184.12,5.42,9.59,2.98,6.6,185.12,0.0,6.9,93.38,101.87,6.22,150.56
2012,1,8,5.8,93.38,0.0,7.2,6.2,6.7,6.9,3.77,8.86,5.09,101.87,6.22,7.36,3.67,3.69,150.56,8.02,9.44,4.24,5.19,151.38,0.0,7.19,86.25,101.41,5.44,197.81
2012,1,9,5.55,86.25,0.0,7.69,5.4,6.55,7.19,3.65,9.87,6.23,101.41,5.44,7.26,3.72,3.54,197.81,7.26,9.27,5.52,3.75,198.69,0.0,7.11,85.12,101.77,6.6,264.75
2012,1,10,5.19,85.12,0.0,7.03,4.58,5.8,7.11,4.87,9.66,4.8,101.77,6.6,8.22,4.16,4.06,264.75,8.23,9.78,4.91,4.87,265.38,0.01,6.7,94.12,102.22,3.66,115.56
2012,1,11,5.43,94.12,0.01,6.06,5.21,5.64,6.7,2.68,7.4,4.73,102.22,3.66,4.58,2.51,2.07,115.56,4.38,5.07,2.87,2.2,115.88,0.45,6.56,89.88,101.82,3.66,253.38
2012,1,12,5.13,89.88,0.45,5.87,4.34,5.11,6.56,2.58,7.14,4.57,101.82,3.66,5.67,1.14,4.53,253.38,4.26,6.52,1.27,5.25,253.81,0.06,6.26,87.88,102.06,2.48,167.25
2012,1,13,4.64,87.88,0.06,4.79,2.96,3.87,6.26,0.91,5.35,4.44,102.06,2.48,4.66,0.47,4.2,167.25,2.8,5.54,0.38,5.16,167.12,0.28,6.38,87.88,101.61,6.44,193.25
2012,1,14,5.13,87.88,0.28,6.28,4.42,5.35,6.38,2.39,7.5,5.11,101.61,6.44,8.51,3.19,5.32,193.25,7.65,10.16,3.7,6.47,194.25,0.0,7.11,79.62,101.38,7.16,213.06
2012,1,15,5.07,79.62,0.0,7.59,4.05,5.83,7.11,5.95,10.81,4.87,101.38,7.16,8.13,4.29,3.85,213.06,9.28,11.43,6.26,5.17,214.06,0.0,6.91,93.19,101.42,4.8,169.75
2012,1,16,6.04,93.19,0.0,7.61,6.57,7.09,6.91,4.17,9.91,5.74,101.42,4.8,6.75,2.12,4.63,169.75,6.66,9.27,2.34,6.93,170.12,0.0,7.05,93.5,101.69,4.36,107.06
2012,1,17,5.86,93.5,0.0,7.15,6.25,6.7,7.05,3.97,9.26,5.3,101.69,4.36,6.79,0.88,5.91,107.06,5.84,8.59,0.96,7.64,107.44,0.02,6.42,88.06,102.31,5.34,109.75
2012,1,18,4.82,88.06,0.02,5.44,3.64,4.55,6.42,1.92,6.67,4.75,102.31,5.34,8.74,1.27,7.48,109.75,6.06,10.07,1.44,8.63,110.56,0.1,5.9,88.06,102.24,7.3,11.25
2012,1,19,4.46,88.06,0.1,4.27,2.5,3.38,5.9,2.07,5.24,3.17,102.24,7.3,9.15,6.1,3.05,11.25,8.31,10.53,6.63,3.9,11.38,1.35,5.41,85.44,102.13,10.95,7.12
2012,1,20,3.97,85.44,1.35,3.06,0.87,1.97,5.41,1.34,3.74,2.4,102.13,10.95,12.73,8.21,4.53,7.12,12.55,14.73,9.54,5.2,7.19,0.13,4.82,76.94,102.59,7.89,23.0
2012,1,21,3.36,76.94,0.13,2.24,-1.35,0.44,4.82,2.94,3.23,0.3,102.59,7.89,11.82,3.49,8.33,23.0,8.98,13.71,3.89,9.82,21.88,0.08,4.44,77.06,102.36,3.97,117.88
2012,1,22,3.23,77.06,0.08,1.62,-1.94,-0.16,4.44,2.59,2.83,0.23,102.36,3.97,4.77,2.63,2.14,117.88,4.38,5.54,2.84,2.7,119.25,0.52,4.58,82.38,102.12,4.45,91.19
2012,1,23,3.36,82.38,0.52,1.19,-1.47,-0.14,4.58,0.95,1.51,0.56,102.12,4.45,5.33,3.73,1.59,91.19,4.9,5.99,3.75,2.24,92.56,0.17,4.33,87.88,102.27,3.92,84.62
2012,1,24,3.48,87.88,0.17,0.87,-0.88,-0.0,4.33,0.95,1.21,0.26,102.27,3.92,5.27,1.97,3.3,84.62,4.34,5.9,2.16,3.73,85.69,0.01,4.8,87.06,102.19,4.43,226.94
2012,1,25,4.27,87.06,0.01,3.81,1.83,2.82,4.8,4.9,5.96,1.06,102.19,4.43,6.8,2.32,4.48,226.94,5.15,7.84,2.55,5.28,227.31,0.05,4.73,81.31,102.37,7.45,8.12
2012,1,26,3.6,81.31,0.05,2.52,-0.35,1.09,4.73,1.5,3.42,1.91,102.37,7.45,9.36,5.21,4.15,8.12,8.45,10.61,6.09,4.52,8.62,0.03,4.83,81.19,102.41,6.65,36.62
2012,1,27,3.48,81.19,0.03,2.0,-0.88,0.56,4.83,1.13,2.56,1.43,102.41,6.65,8.76,5.09,3.67,36.62,7.45,9.84,5.38,4.46,37.25,1.28,4.65,83.31,102.1,10.62,168.56
2012,1,28,3.48,83.31,1.28,1.59,-0.92,0.33,4.65,1.36,2.15,0.79,102.1,10.62,12.73,8.48,4.23,168.56,12.05,14.62,9.55,5.08,168.94,0.05,3.79,81.56,102.77,8.27,343.56
2012,1,29,2.99,81.56,0.05,-0.09,-2.85,-1.47,3.79,1.8,0.65,-1.14,102.77,8.27,10.45,6.69,3.77,343.56,9.28,12.02,7.25,4.77,343.19,0.0,3.55,76.69,102.97,4.14,188.31
2012,1,30,2.87,76.69,0.0,0.3,-3.29,-1.49,3.55,2.51,1.47,-1.04,102.97,4.14,6.53,1.05,5.48,188.31,4.66,7.53,1.16,6.38,202.44,0.04,4.11,84.81,102.36,5.45,102.88
2012,1,31,3.91,84.81,0.04,2.72,0.42,1.57,4.11,3.91,4.22,0.31,102.36,5.45,7.87,1.29,6.58,102.88,6.3,9.2,1.42,7.77,103.5,0.08,5.19,88.56,101.57,4.32,103.44
2012,2,1,4.82,88.56,0.08,5.17,3.44,4.3,5.19,2.15,6.51,4.36,101.57,4.32,5.91,3.09,2.82,103.44,5.46,7.28,4.02,3.27,103.94,2.24,4.16,83.75,102.27,15.09,265.56
2012,2,2,3.6,83.75,2.24,1.77,-0.65,0.56,4.16,5.11,5.05,-0.06,102.27,15.09,19.25,5.29,13.95,265.56,17.69,22.49,6.75,15.74,265.94,0.08,3.9,75.5,103.79,9.0,153.0
2012,2,3,2.93,75.5,0.08,0.87,-2.91,-1.02,3.9,1.66,1.65,-0.02,103.79,9.0,16.18,4.96,11.22,153.0,10.28,18.94,5.82,13.12,152.38,0.06,3.38,76.81,104.5,4.03,55.0
2012,2,4,2.56,76.81,0.06,-1.02,-4.56,-2.79,3.38,2.07,0.23,-1.85,104.5,4.03,4.92,2.88,2.04,55.0,4.51,5.77,2.89,2.88,53.31,0.1,3.22,76.25,104.12,3.04,100.19
2012,2,5,2.44,76.25,0.1,-1.6,-5.27,-3.43,3.22,2.29,-0.33,-2.62,104.12,3.04,4.41,1.38,3.03,100.19,3.4,5.24,1.32,3.92,100.69,0.01,3.62,80.62,103.27,4.14,178.06
2012,2,6,3.17,80.62,0.01,0.99,-1.97,-0.49,3.62,1.85,2.06,0.21,103.27,4.14,5.55,2.11,3.44,178.06,4.77,6.46,2.27,4.18,178.0,0.1,3.73,85.94,102.71,5.65,41.19
2012,2,7,3.42,85.94,0.1,0.94,-1.12,-0.09,3.73,1.05,1.56,0.51,102.71,5.65,7.94,3.75,4.19,41.19,6.3,8.98,3.96,5.02,41.75,0.47,3.46,83.12,102.26,9.62,29.62
2012,2,8,2.99,83.12,0.47,-0.41,-2.92,-1.67,3.46,2.33,0.53,-1.8,102.26,9.62,10.66,8.14,2.52,29.62,10.63,11.91,9.05,2.87,30.06,0.07,3.55,83.19,102.63,5.53,110.06
2012,2,9,3.05,83.19,0.07,-0.27,-2.8,-1.53,3.55,3.18,1.37,-1.81,102.63,5.53,7.98,3.65,4.34,110.06,6.18,8.75,3.8,4.95,111.19,0.24,4.02,85.12,101.96,8.31,176.94
2012,2,10,3.85,85.12,0.24,2.51,0.29,1.4,4.02,2.8,4.12,1.31,101.96,8.31,12.34,4.98,7.37,176.94,9.59,14.25,5.3,8.95,177.62,0.22,3.56,79.94,103.22,10.22,338.88
2012,2,11,3.11,79.94,0.22,0.81,-2.21,-0.7,3.56,1.31,1.2,-0.11,103.22,10.22,12.68,5.79,6.89,338.88,11.7,14.75,6.86,7.9,339.06,0.16,3.41,75.81,103.82,2.77,109.19
2012,2,12,2.69,75.81,0.16,-0.42,-4.12,-2.27,3.41,0.84,-0.09,-0.93,103.82,2.77,5.24,0.94,4.3,109.19,3.14,6.25,0.94,5.31,109.62,0.0,3.87,83.69,103.25,6.49,181.12
2012,2,13,3.72,83.69,0.0,2.62,0.15,1.39,3.87,4.12,3.86,-0.26,103.25,6.49,7.59,4.69,2.91,181.12,7.66,8.53,5.51,3.02,182.12,0.0,4.59,84.19,102.65,7.5,151.38
2012,2,14,4.21,84.19,0.0,4.12,1.69,2.9,4.59,1.72,5.12,3.4,102.65,7.5,7.94,6.09,1.84,151.38,8.8,9.76,7.48,2.27,152.62,0.0,5.05,86.62,101.6,7.48,162.56
2012,2,15,4.76,86.62,0.0,5.33,3.27,4.3,5.05,3.35,7.16,3.81,101.6,7.48,8.2,6.57,1.63,162.56,9.31,10.43,8.4,2.03,163.44,0.0,5.3,87.38,100.43,5.87,230.5
2012,2,16,4.94,87.38,0.0,5.6,3.61,4.61,5.3,3.02,7.49,4.48,100.43,5.87,10.01,1.03,8.98,230.5,7.55,11.82,1.48,10.34,230.81,0.0,5.4,82.56,100.93,4.05,233.56
2012,2,17,4.46,82.56,0.0,5.0,2.26,3.63,5.4,3.02,6.55,3.53,100.93,4.05,8.31,1.8,6.51,233.56,4.76,9.85,1.88,7.98,233.12,0.16,5.3,93.38,100.74,4.73,126.38
2012,2,18,5.25,93.38,0.16,5.52,4.55,5.03,5.3,3.4,6.89,3.49,100.74,4.73,6.7,3.12,3.57,126.38,6.41,8.74,4.38,4.36,127.0,0.87,4.7,90.94,101.4,10.23,309.12
2012,2,19,4.52,90.94,0.87,3.79,2.45,3.12,4.7,4.2,6.19,1.98,101.4,10.23,14.5,0.83,13.67,309.12,12.06,17.09,1.14,15.95,309.19,0.03,3.89,79.0,103.27,13.5,350.31
2012,2,20,3.17,79.0,0.03,1.21,-1.99,-0.38,3.89,1.48,2.01,0.52,103.27,13.5,15.67,8.8,6.86,350.31,15.7,18.37,10.32,8.05,350.38,0.0,4.19,77.38,103.89,5.28,259.75
2012,2,21,3.11,77.38,0.0,1.27,-2.23,-0.48,4.19,2.48,2.57,0.08,103.89,5.28,8.27,2.22,6.05,259.75,6.17,9.73,2.51,7.23,261.0,0.0,4.69,81.19,103.14,6.59,183.69
2012,2,22,3.97,81.19,0.0,3.91,0.98,2.45,4.69,2.53,4.98,2.44,103.14,6.59,7.75,5.51,2.24,183.69,7.76,8.64,6.75,1.88,184.75,0.0,5.11,78.94,102.47,6.64,233.06
2012,2,23,3.97,78.94,0.0,4.34,0.94,2.64,5.11,4.04,6.6,2.56,102.47,6.64,10.55,3.52,7.04,233.06,7.87,12.27,4.8,7.48,234.5,0.0,4.73,78.5,101.87,4.95,240.88
2012,2,24,3.54,78.5,0.0,2.57,-0.84,0.87,4.73,2.18,3.88,1.7,101.87,4.95,8.11,0.43,7.68,240.88,5.74,9.46,0.55,8.92,256.12,0.0,5.24,77.5,101.0,6.09,211.75
2012,2,25,4.21,77.5,0.0,5.3,1.39,3.34,5.24,5.67,8.51,2.85,101.0,6.09,9.03,3.19,5.84,211.75,7.77,10.84,4.69,6.16,213.19,0.0,5.42,79.75,100.83,6.02,292.31
2012,2,26,4.27,79.75,0.0,5.13,1.72,3.42,5.42,4.9,8.15,3.26,100.83,6.02,9.88,2.41,7.46,292.31,7.3,11.55,2.74,8.8,293.06,0.0,5.44,86.19,101.7,3.74,179.69
2012,2,27,4.7,86.19,0.0,5.27,3.08,4.18,5.44,3.64,7.26,3.62,101.7,3.74,6.77,0.25,6.52,179.69,4.62,8.63,0.24,8.39,195.62,0.0,6.52,77.94,100.91,6.56,199.5
2012,2,28,5.0,77.94,0.0,7.74,3.82,5.78,6.52,6.09,11.45,5.36,100.91,6.56,7.41,5.12,2.3,199.5,9.29,11.23,6.84,4.38,200.06,0.0,6.33,86.19,100.12,4.84,184.19
2012,2,29,5.49,86.19,0.0,7.33,5.08,6.21,6.33,4.48,10.19,5.7,100.12,4.84,5.98,2.81,3.17,184.19,7.33,8.74,4.59,4.16,184.5,0.01,5.26,91.69,100.27,5.16,109.5
2012,3,1,4.88,91.69,0.01,4.77,3.54,4.15,5.26,2.37,6.07,3.69,100.27,5.16,9.13,2.24,6.89,109.5,5.91,10.15,2.68,7.47,108.06,0.01,5.23,83.5,100.67,3.38,51.38
2012,3,2,4.21,83.5,0.01,3.95,1.4,2.68,5.23,2.54,5.04,2.5,100.67,3.38,5.09,1.54,3.55,51.38,3.82,6.06,1.42,4.63,52.69,0.05,5.21,75.56,100.55,2.91,125.69
2012,3,3,3.78,75.56,0.05,3.94,-0.06,1.94,5.21,3.32,5.7,2.38,100.55,2.91,8.22,0.17,8.05,125.69,3.45,9.96,0.22,9.74,142.75,0.28,5.4,76.56,100.85,5.05,182.62
2012,3,4,4.09,76.56,0.28,4.91,1.03,2.97,5.4,4.57,7.38,2.81,100.85,5.05,7.04,1.12,5.92,182.62,6.11,8.5,1.09,7.41,183.88,1.97,4.47,83.25,101.58,7.0,89.5
2012,3,5,3.91,83.25,1.97,3.16,0.56,1.87,4.47,2.26,4.19,1.93,101.58,7.0,12.0,1.04,10.96,89.5,7.98,13.75,1.2,12.56,90.25,0.01,5.15,70.06,101.93,9.11,215.44
2012,3,6,3.72,70.06,0.01,5.19,-0.27,2.46,5.15,5.77,8.0,2.23,101.93,9.11,10.18,6.2,3.98,215.44,11.09,12.07,8.05,4.02,216.44,0.0,4.97,70.06,102.54,6.35,161.25
2012,3,7,3.48,70.06,0.0,4.08,-0.97,1.56,4.97,2.34,5.19,2.85,102.54,6.35,10.52,3.42,7.09,161.25,7.38,12.83,3.4,9.44,161.56,0.81,3.86,85.31,102.87,4.55,94.25
2012,3,8,3.66,85.31,0.81,1.93,-0.27,0.83,3.86,3.06,3.46,0.4,102.87,4.55,6.55,2.56,3.99,94.25,5.13,7.08,2.93,4.14,94.69,0.1,4.79,79.0,102.63,3.38,111.62
2012,3,9,3.78,79.0,0.1,3.65,0.3,1.98,4.79,2.8,5.19,2.39,102.63,3.38,5.23,1.38,3.85,111.62,3.87,6.2,1.29,4.91,112.62,0.33,4.02,80.31,102.74,5.62,28.06
2012,3,10,3.36,80.31,0.33,1.63,-1.37,0.13,4.02,2.14,2.43,0.29,102.74,5.62,8.89,3.7,5.19,28.06,6.32,9.86,4.34,5.53,28.44,0.3,3.52,78.0,102.88,3.41,141.5
2012,3,11,2.81,78.0,0.3,-0.44,-3.77,-2.1,3.52,1.62,0.22,-1.4,102.88,3.41,6.01,0.47,5.54,141.5,3.77,6.52,0.53,5.99,126.81,0.33,4.32,79.56,102.11,5.91,161.88
2012,3,12,3.66,79.56,0.33,2.68,-0.49,1.09,4.32,6.39,5.06,-1.33,102.11,5.91,8.3,0.73,7.56,161.88,6.81,9.58,0.86,8.72,162.81,0.02,5.72,81.56,101.4,4.45,187.38
2012,3,13,4.52,81.56,0.02,5.66,2.6,4.13,5.72,4.77,8.39,3.62,101.4,4.45,7.26,2.5,4.76,187.38,5.7,8.65,3.24,5.41,189.19,0.0,5.95,86.12,101.22,3.53,166.06
2012,3,14,5.0,86.12,0.0,6.23,3.97,5.1,5.95,4.16,8.66,4.51,101.22,3.53,6.51,1.48,5.03,166.06,4.77,8.75,1.88,6.88,152.38,0.87,5.34,89.31,100.8,7.27,243.94
2012,3,15,4.88,89.31,0.87,5.19,3.57,4.37,5.34,2.88,6.33,3.45,100.8,7.27,11.9,2.94,8.96,243.94,8.66,14.05,3.59,10.45,244.44,2.82,4.79,90.06,101.76,5.94,29.69
2012,3,16,4.15,90.06,2.82,2.92,1.47,2.19,4.79,1.91,3.48,1.57,101.76,5.94,8.37,3.58,4.79,29.69,6.69,9.41,4.17,5.23,30.25,0.18,4.4,80.44,102.55,9.39,108.38
2012,3,17,3.48,80.44,0.18,2.08,-0.95,0.56,4.4,3.32,3.21,-0.11,102.55,9.39,12.39,3.62,8.76,108.38,10.78,14.14,4.25,9.9,93.75,0.0,5.2,63.69,103.21,4.42,254.75
2012,3,18,2.99,63.69,0.0,3.76,-2.78,0.49,5.2,6.58,6.43,-0.15,103.21,4.42,7.35,0.86,6.49,254.75,5.3,8.88,1.23,7.66,255.31,0.0,6.05,71.56,103.11,5.95,206.62
2012,3,19,4.09,71.56,0.0,6.38,1.3,3.83,6.05,6.91,10.26,3.35,103.11,5.95,7.4,4.02,3.38,206.62,7.77,9.48,5.62,3.86,207.5,0.0,6.33,85.06,102.75,5.15,185.19
2012,3,20,5.0,85.06,0.0,6.73,4.18,5.46,6.33,5.56,9.88,4.32,102.75,5.15,5.97,4.38,1.59,185.19,6.95,8.59,5.42,3.17,186.25,0.0,6.44,86.31,102.43,4.51,153.44
2012,3,21,5.07,86.31,0.0,6.54,4.33,5.44,6.44,4.93,9.53,4.6,102.43,4.51,6.66,1.45,5.22,153.44,5.82,9.03,1.79,7.24,154.0,0.0,6.73,80.88,102.04,4.33,219.38
2012,3,22,5.07,80.88,0.0,7.69,4.32,6.01,6.73,8.01,13.28,5.26,102.04,4.33,10.14,0.66,9.48,219.38,5.63,12.23,0.92,11.3,219.69,1.03,5.9,85.31,102.59,3.76,153.31
2012,3,23,4.76,85.31,1.03,5.66,3.34,4.5,5.9,2.09,6.58,4.5,102.59,3.76,7.17,0.89,6.28,153.31,4.65,8.77,1.1,7.66,138.38,0.0,6.79,76.0,102.02,7.92,234.62
2012,3,24,4.7,76.0,0.0,7.54,3.07,5.3,6.79,8.56,12.69,4.13,102.02,7.92,11.34,3.18,8.16,234.62,10.05,12.97,5.08,7.88,220.56,0.02,6.58,88.5,102.54,3.8,71.38
2012,3,25,5.19,88.5,0.02,6.44,4.63,5.54,6.58,2.84,8.12,5.29,102.54,3.8,6.22,2.66,3.56,71.38,5.08,7.61,3.71,3.89,71.25,0.0,6.83,87.44,101.72,6.7,187.56
2012,3,26,5.37,87.44,0.0,7.06,5.04,6.05,6.83,4.02,9.34,5.32,101.72,6.7,9.11,2.96,6.15,187.56,8.31,11.3,3.66,7.65,188.56,0.08,6.49,81.0,101.15,10.29,168.94
2012,3,27,4.88,81.0,0.08,6.63,3.58,5.11,6.49,4.57,9.02,4.45,101.15,10.29,12.56,4.84,7.73,168.94,12.61,14.84,8.0,6.84,169.19,0.11,6.23,76.19,102.03,5.02,158.5
2012,3,28,4.15,76.19,0.11,5.38,1.48,3.43,6.23,1.82,6.39,4.57,102.03,5.02,10.17,2.32,7.85,158.5,5.8,11.87,2.37,9.5,158.75,0.0,7.0,85.5,101.77,6.53,178.56
2012,3,29,5.31,85.5,0.0,7.25,4.92,6.08,7.0,4.62,9.62,4.99,101.77,6.53,7.98,4.86,3.12,178.56,8.27,10.55,5.95,4.61,179.81,0.0,8.13,82.19,101.15,5.1,198.19
2012,3,30,5.68,82.19,0.0,8.76,5.72,7.24,8.13,5.77,11.94,6.17,101.15,5.1,6.02,3.85,2.16,198.19,7.16,9.09,5.45,3.64,198.81,0.0,8.94,66.12,100.18,6.08,259.19
2012,3,31,5.25,66.12,0.0,11.26,4.4,7.83,8.94,8.76,16.24,7.49,100.18,6.08,8.19,3.63,4.55,259.19,8.89,11.43,6.09,5.33,259.06,0.0,8.38,79.69,101.55,5.51,241.69
2012,4,1,5.49,79.69,0.0,8.78,5.25,7.01,8.38,4.12,11.08,6.95,101.55,5.51,8.07,0.45,7.62,241.69,7.34,10.41,0.8,9.61,242.75,0.0,9.7,68.81,101.17,6.91,228.5
2012,4,2,5.68,68.81,0.0,12.01,5.75,8.88,9.7,9.27,17.06,7.8,101.17,6.91,13.05,4.01,9.04,228.5,10.02,16.03,6.45,9.59,229.38,0.0,7.9,82.88,102.63,8.73,166.62
2012,4,3,5.25,82.88,0.0,7.58,4.83,6.2,7.9,2.93,8.9,5.97,102.63,8.73,14.15,2.23,11.93,166.62,10.3,16.71,2.51,14.2,151.81,0.0,8.47,77.38,102.87,2.38,201.81
2012,4,4,5.25,77.38,0.0,8.75,4.83,6.79,8.47,5.77,11.8,6.03,102.87,2.38,3.93,0.46,3.48,201.81,3.32,5.52,0.62,4.9,200.69,0.0,8.76,86.0,102.46,3.8,178.56
2012,4,5,5.98,86.0,0.0,9.03,6.75,7.89,8.76,4.77,11.62,6.86,102.46,3.8,5.12,1.14,3.98,178.56,5.38,7.46,1.6,5.86,179.38,0.0,9.76,84.38,101.83,4.27,186.06
